date,conversion_id,channel,revenue
2024-10-22,CONV-2597,PPC,111.35
2024-10-22,CONV-2598,PPC,81.41
2024-10-22,CONV-2599,PPC,169.85
2024-10-22,CONV-2600,PPC,123.08
2024-10-22,CONV-2601,PPC,106.39
2024-10-22,CONV-2602,PPC,68.57
2024-10-22,CONV-2603,PPC,60.46
2024-10-22,CONV-2604,Email,163.69
2024-10-22,CONV-2605,Email,98.41
2024-10-22,CONV-2606,Email,61.27
2024-10-22,CONV-2607,Email,105.06
2024-10-22,CONV-2608,Email,82.12
2024-10-22,CONV-2609,Email,176.02
2024-10-22,CONV-2610,Email,230.36
2024-10-22,CONV-2611,Email,264.15
2024-10-22,CONV-2612,Email,151.28
2024-10-22,CONV-2613,Email,169.47
2024-10-22,CONV-2614,Social Media,28.23
2024-10-22,CONV-2615,Social Media,25.4
2024-10-22,CONV-2616,Social Media,100.51
2024-10-22,CONV-2617,Social Media,50.59
2024-10-22,CONV-2618,Social Media,33.44
2024-10-23,CONV-2619,PPC,131.56
2024-10-23,CONV-2620,PPC,133.45
2024-10-23,CONV-2621,PPC,107.69
2024-10-23,CONV-2622,PPC,100.4
2024-10-23,CONV-2623,PPC,207.65
2024-10-23,CONV-2624,PPC,102.4
2024-10-23,CONV-2625,PPC,62.48
2024-10-23,CONV-2626,PPC,64.36
2024-10-23,CONV-2627,PPC,123.02
2024-10-23,CONV-2628,PPC,57.39
2024-10-23,CONV-2629,PPC,126.77
2024-10-23,CONV-2630,PPC,91.59
2024-10-23,CONV-2631,PPC,88.54
2024-10-23,CONV-2632,PPC,59.87
2024-10-23,CONV-2633,PPC,118.69
2024-10-23,CONV-2634,Email,103.54
2024-10-23,CONV-2635,Email,134.39
2024-10-23,CONV-2636,Email,196.16
2024-10-23,CONV-2637,Email,141.44
2024-10-23,CONV-2638,Email,141.16
2024-10-23,CONV-2639,Social Media,113.36
2024-10-23,CONV-2640,Social Media,103.84
2024-10-23,CONV-2641,Social Media,135.18
2024-10-23,CONV-2642,Social Media,84.02
2024-10-24,CONV-2643,PPC,99.84
2024-10-24,CONV-2644,PPC,22.61
2024-10-24,CONV-2645,PPC,75.87
2024-10-24,CONV-2646,PPC,65.28
2024-10-24,CONV-2647,PPC,51.26
2024-10-24,CONV-2648,PPC,115.88
2024-10-24,CONV-2649,PPC,141.94
2024-10-24,CONV-2650,PPC,104.85
2024-10-24,CONV-2651,PPC,95.61
2024-10-24,CONV-2652,PPC,52.89
2024-10-24,CONV-2653,PPC,83.51
2024-10-24,CONV-2654,PPC,51.69
2024-10-24,CONV-2655,PPC,66.22
2024-10-24,CONV-2656,PPC,193.82
2024-10-24,CONV-2657,PPC,188.39
2024-10-24,CONV-2658,PPC,89.43
2024-10-24,CONV-2659,PPC,196.68
2024-10-24,CONV-2660,PPC,107.26
2024-10-24,CONV-2661,PPC,111.99
2024-10-24,CONV-2662,PPC,52.62
2024-10-24,CONV-2663,PPC,130.45
2024-10-24,CONV-2664,PPC,98.5
2024-10-24,CONV-2665,PPC,86.78
2024-10-24,CONV-2666,Email,207.48
2024-10-24,CONV-2667,Email,139.67
2024-10-24,CONV-2668,Email,48.4
2024-10-24,CONV-2669,Email,71.08
2024-10-24,CONV-2670,Email,148.89
2024-10-24,CONV-2671,Email,80.03
2024-10-24,CONV-2672,Email,113.02
2024-10-24,CONV-2673,Social Media,191.33
2024-10-24,CONV-2674,Social Media,98.57
2024-10-24,CONV-2675,Social Media,24.23
2024-10-24,CONV-2676,Social Media,91.84
2024-10-25,CONV-2677,PPC,36.98
2024-10-25,CONV-2678,PPC,146.71
2024-10-25,CONV-2679,PPC,86.88
2024-10-25,CONV-2680,PPC,92.9
2024-10-25,CONV-2681,PPC,118.8
2024-10-25,CONV-2682,PPC,95.06
2024-10-25,CONV-2683,PPC,87.71
2024-10-25,CONV-2684,PPC,114.11
2024-10-25,CONV-2685,PPC,32.12
2024-10-25,CONV-2686,PPC,35.31
2024-10-25,CONV-2687,PPC,99.04
2024-10-25,CONV-2688,PPC,130.62
2024-10-25,CONV-2689,PPC,122.49
2024-10-25,CONV-2690,PPC,167.82
2024-10-25,CONV-2691,PPC,109.89
2024-10-25,CONV-2692,PPC,150.27
2024-10-25,CONV-2693,PPC,157.04
2024-10-25,CONV-2694,Email,87.41
2024-10-25,CONV-2695,Email,125.8
2024-10-25,CONV-2696,Email,183.44
2024-10-25,CONV-2697,Email,114.84
2024-10-25,CONV-2698,Email,71.9
2024-10-25,CONV-2699,Email,183.51
2024-10-25,CONV-2700,Email,271.74
2024-10-25,CONV-2701,Email,141.58
2024-10-25,CONV-2702,Email,112.67
2024-10-25,CONV-2703,Social Media,32.36
2024-10-25,CONV-2704,Social Media,239.09
2024-10-25,CONV-2705,Social Media,98.72
2024-10-25,CONV-2706,Social Media,117.51
2024-10-26,CONV-2707,PPC,34.72
2024-10-26,CONV-2708,PPC,76.01
2024-10-26,CONV-2709,PPC,79.35
2024-10-26,CONV-2710,PPC,81.87
2024-10-26,CONV-2711,PPC,55.11
2024-10-26,CONV-2712,PPC,98.74
2024-10-26,CONV-2713,PPC,40.62
2024-10-26,CONV-2714,PPC,119.92
2024-10-26,CONV-2715,PPC,105.62
2024-10-26,CONV-2716,PPC,150.12
2024-10-26,CONV-2717,Email,118.15
2024-10-26,CONV-2718,Email,149.89
2024-10-26,CONV-2719,Email,142.21
2024-10-26,CONV-2720,Email,118.23
2024-10-26,CONV-2721,Email,169.03
2024-10-26,CONV-2722,Email,108.6
2024-10-26,CONV-2723,Email,132.21
2024-10-26,CONV-2724,Social Media,65.3
2024-10-26,CONV-2725,Social Media,231.38
2024-10-26,CONV-2726,Social Media,81.81
2024-10-26,CONV-2727,Social Media,85.83
2024-10-27,CONV-2728,PPC,46.06
2024-10-27,CONV-2729,PPC,132.16
2024-10-27,CONV-2730,PPC,148.42
2024-10-27,CONV-2731,PPC,77.01
2024-10-27,CONV-2732,PPC,84.32
2024-10-27,CONV-2733,PPC,54.48
2024-10-27,CONV-2734,PPC,65.32
2024-10-27,CONV-2735,PPC,68.61
2024-10-27,CONV-2736,PPC,224.94
2024-10-27,CONV-2737,PPC,118.82
2024-10-27,CONV-2738,PPC,32.71
2024-10-27,CONV-2739,PPC,162.66
2024-10-27,CONV-2740,PPC,59.86
2024-10-27,CONV-2741,PPC,184.84
2024-10-27,CONV-2742,PPC,71.02
2024-10-27,CONV-2743,PPC,86.94
2024-10-27,CONV-2744,PPC,82.01
2024-10-27,CONV-2745,Email,167.62
2024-10-27,CONV-2746,Email,204.21
2024-10-27,CONV-2747,Email,85.13
2024-10-27,CONV-2748,Email,88.27
2024-10-27,CONV-2749,Email,56.67
2024-10-27,CONV-2750,Email,161.53
2024-10-27,CONV-2751,Email,123.17
2024-10-27,CONV-2752,Email,79.08
2024-10-27,CONV-2753,Social Media,111.74
2024-10-27,CONV-2754,Social Media,137.08
2024-10-27,CONV-2755,Social Media,106.8
2024-10-27,CONV-2756,Social Media,110.87
2024-10-28,CONV-2757,PPC,59.31
2024-10-28,CONV-2758,PPC,117.26
2024-10-28,CONV-2759,PPC,91.94
2024-10-28,CONV-2760,PPC,346.73
2024-10-28,CONV-2761,PPC,151.78
2024-10-28,CONV-2762,PPC,78.43
2024-10-28,CONV-2763,PPC,71.79
2024-10-28,CONV-2764,PPC,142.8
2024-10-28,CONV-2765,PPC,94.32
2024-10-28,CONV-2766,PPC,119.86
2024-10-28,CONV-2767,PPC,80.55
2024-10-28,CONV-2768,PPC,213.53
2024-10-28,CONV-2769,PPC,72.5
2024-10-28,CONV-2770,PPC,61.2
2024-10-28,CONV-2771,PPC,146.85
2024-10-28,CONV-2772,PPC,176.46
2024-10-28,CONV-2773,Email,268.35
2024-10-28,CONV-2774,Email,290.63
2024-10-28,CONV-2775,Email,218.12
2024-10-28,CONV-2776,Email,127.68
2024-10-28,CONV-2777,Email,165.33
2024-10-28,CONV-2778,Email,109.19
2024-10-28,CONV-2779,Email,182.3
2024-10-28,CONV-2780,Email,90.49
2024-10-28,CONV-2781,Social Media,17.45
2024-10-28,CONV-2782,Social Media,42.22
2024-10-28,CONV-2783,Social Media,57.46
2024-10-29,CONV-2784,PPC,193.7
2024-10-29,CONV-2785,PPC,114.72
2024-10-29,CONV-2786,PPC,21.8
2024-10-29,CONV-2787,PPC,123.66
2024-10-29,CONV-2788,PPC,63.47
2024-10-29,CONV-2789,PPC,69.74
2024-10-29,CONV-2790,PPC,108.79
2024-10-29,CONV-2791,PPC,132.34
2024-10-29,CONV-2792,PPC,104.34
2024-10-29,CONV-2793,PPC,68.75
2024-10-29,CONV-2794,PPC,100.91
2024-10-29,CONV-2795,Email,189.95
2024-10-29,CONV-2796,Email,100.74
2024-10-29,CONV-2797,Email,89.23
2024-10-29,CONV-2798,Email,207.74
2024-10-29,CONV-2799,Email,129.87
2024-10-29,CONV-2800,Email,164.28
2024-10-29,CONV-2801,Email,138.01
2024-10-29,CONV-2802,Email,166.88
2024-10-29,CONV-2803,Social Media,38.1
2024-10-29,CONV-2804,Social Media,38.27
2024-10-29,CONV-2805,Social Media,21.56
2024-10-29,CONV-2806,Social Media,40.45
2024-10-29,CONV-2807,Social Media,76.34
2024-10-29,CONV-2808,Social Media,54.14
2024-10-29,CONV-2809,Social Media,46.99
2024-10-30,CONV-2810,PPC,74.43
2024-10-30,CONV-2811,PPC,109.37
2024-10-30,CONV-2812,PPC,79.0
2024-10-30,CONV-2813,PPC,108.9
2024-10-30,CONV-2814,PPC,100.84
2024-10-30,CONV-2815,PPC,111.44
2024-10-30,CONV-2816,PPC,89.61
2024-10-30,CONV-2817,PPC,140.5
2024-10-30,CONV-2818,PPC,102.56
2024-10-30,CONV-2819,PPC,83.18
2024-10-30,CONV-2820,PPC,165.31
2024-10-30,CONV-2821,PPC,72.17
2024-10-30,CONV-2822,PPC,77.31
2024-10-30,CONV-2823,PPC,43.87
2024-10-30,CONV-2824,Email,129.73
2024-10-30,CONV-2825,Email,224.53
2024-10-30,CONV-2826,Email,190.54
2024-10-30,CONV-2827,Email,106.85
2024-10-30,CONV-2828,Email,184.8
2024-10-30,CONV-2829,Email,96.34
2024-10-30,CONV-2830,Social Media,169.22
2024-10-30,CONV-2831,Social Media,54.85
2024-10-30,CONV-2832,Social Media,42.14
2024-10-30,CONV-2833,Social Media,136.01
2024-10-31,CONV-2834,PPC,73.61
2024-10-31,CONV-2835,PPC,47.97
2024-10-31,CONV-2836,PPC,192.71
2024-10-31,CONV-2837,PPC,93.84
2024-10-31,CONV-2838,PPC,36.07
2024-10-31,CONV-2839,PPC,123.03
2024-10-31,CONV-2840,PPC,97.1
2024-10-31,CONV-2841,PPC,46.74
2024-10-31,CONV-2842,PPC,65.25
2024-10-31,CONV-2843,PPC,21.37
2024-10-31,CONV-2844,Email,135.12
2024-10-31,CONV-2845,Email,161.55
2024-10-31,CONV-2846,Email,130.57
2024-10-31,CONV-2847,Email,102.63
2024-10-31,CONV-2848,Email,79.86
2024-10-31,CONV-2849,Email,305.69
2024-10-31,CONV-2850,Email,181.83
2024-10-31,CONV-2851,Email,116.61
2024-10-31,CONV-2852,Social Media,45.66
2024-10-31,CONV-2853,Social Media,69.37
2024-10-31,CONV-2854,Social Media,216.83
2024-10-31,CONV-2855,Social Media,125.82
2024-11-01,CONV-2856,PPC,74.92
2024-11-01,CONV-2857,PPC,74.41
2024-11-01,CONV-2858,PPC,26.55
2024-11-01,CONV-2859,PPC,75.01
2024-11-01,CONV-2860,PPC,33.73
2024-11-01,CONV-2861,PPC,167.69
2024-11-01,CONV-2862,PPC,121.02
2024-11-01,CONV-2863,PPC,65.67
2024-11-01,CONV-2864,PPC,61.67
2024-11-01,CONV-2865,PPC,146.51
2024-11-01,CONV-2866,PPC,116.57
2024-11-01,CONV-2867,Email,98.9
2024-11-01,CONV-2868,Email,198.3
2024-11-01,CONV-2869,Email,168.92
2024-11-01,CONV-2870,Email,171.09
2024-11-01,CONV-2871,Email,113.26
2024-11-01,CONV-2872,Email,100.47
2024-11-01,CONV-2873,Social Media,122.49
2024-11-01,CONV-2874,Social Media,248.56
2024-11-01,CONV-2875,Social Media,98.8
2024-11-01,CONV-2876,Social Media,113.35
2024-11-01,CONV-2877,Social Media,49.49
2024-11-02,CONV-2878,PPC,117.21
2024-11-02,CONV-2879,PPC,107.18
2024-11-02,CONV-2880,PPC,187.99
2024-11-02,CONV-2881,PPC,152.38
2024-11-02,CONV-2882,PPC,70.59
2024-11-02,CONV-2883,PPC,89.43
2024-11-02,CONV-2884,PPC,251.44
2024-11-02,CONV-2885,PPC,76.46
2024-11-02,CONV-2886,PPC,88.37
2024-11-02,CONV-2887,PPC,66.63
2024-11-02,CONV-2888,PPC,58.97
2024-11-02,CONV-2889,PPC,37.91
2024-11-02,CONV-2890,PPC,114.76
2024-11-02,CONV-2891,PPC,64.3
2024-11-02,CONV-2892,Email,226.04
2024-11-02,CONV-2893,Email,101.35
2024-11-02,CONV-2894,Email,256.29
2024-11-02,CONV-2895,Email,167.8
2024-11-02,CONV-2896,Social Media,79.96
2024-11-02,CONV-2897,Social Media,84.78
2024-11-02,CONV-2898,Social Media,69.09
2024-11-02,CONV-2899,Social Media,15.4
2024-11-02,CONV-2900,Social Media,56.16
2024-11-03,CONV-2901,PPC,66.85
2024-11-03,CONV-2902,PPC,96.18
2024-11-03,CONV-2903,PPC,101.94
2024-11-03,CONV-2904,PPC,108.94
2024-11-03,CONV-2905,PPC,178.46
2024-11-03,CONV-2906,PPC,61.27
2024-11-03,CONV-2907,PPC,145.18
2024-11-03,CONV-2908,PPC,117.35
2024-11-03,CONV-2909,PPC,56.18
2024-11-03,CONV-2910,PPC,104.89
2024-11-03,CONV-2911,Email,124.23
2024-11-03,CONV-2912,Email,173.79
2024-11-03,CONV-2913,Email,107.55
2024-11-03,CONV-2914,Email,125.03
2024-11-03,CONV-2915,Email,176.92
2024-11-03,CONV-2916,Email,151.88
2024-11-03,CONV-2917,Email,167.93
2024-11-03,CONV-2918,Email,166.78
2024-11-03,CONV-2919,Email,110.54
2024-11-03,CONV-2920,Social Media,33.35
2024-11-03,CONV-2921,Social Media,57.9
2024-11-03,CONV-2922,Social Media,63.34
2024-11-03,CONV-2923,Social Media,162.32
2024-11-03,CONV-2924,Social Media,39.86
2024-11-03,CONV-2925,Social Media,95.29
2024-11-03,CONV-2926,Social Media,47.48
2024-11-04,CONV-2927,PPC,137.28
2024-11-04,CONV-2928,PPC,70.46
2024-11-04,CONV-2929,PPC,44.23
2024-11-04,CONV-2930,PPC,28.44
2024-11-04,CONV-2931,PPC,70.75
2024-11-04,CONV-2932,PPC,74.55
2024-11-04,CONV-2933,PPC,52.41
2024-11-04,CONV-2934,PPC,125.77
2024-11-04,CONV-2935,PPC,89.26
2024-11-04,CONV-2936,Email,95.84
2024-11-04,CONV-2937,Email,190.05
2024-11-04,CONV-2938,Email,124.6
2024-11-04,CONV-2939,Email,132.91
2024-11-04,CONV-2940,Email,159.03
2024-11-04,CONV-2941,Email,203.28
2024-11-04,CONV-2942,Email,117.69
2024-11-04,CONV-2943,Email,110.62
2024-11-04,CONV-2944,Email,139.52
2024-11-04,CONV-2945,Email,129.37
2024-11-04,CONV-2946,Email,122.76
2024-11-04,CONV-2947,Social Media,30.59
2024-11-04,CONV-2948,Social Media,61.8
2024-11-04,CONV-2949,Social Media,56.23
2024-11-04,CONV-2950,Social Media,52.92
2024-11-04,CONV-2951,Social Media,32.7
2024-11-04,CONV-2952,Social Media,34.28
2024-11-05,CONV-2953,PPC,129.28
2024-11-05,CONV-2954,PPC,277.17
2024-11-05,CONV-2955,PPC,177.13
2024-11-05,CONV-2956,PPC,117.07
2024-11-05,CONV-2957,PPC,84.39
2024-11-05,CONV-2958,PPC,93.13
2024-11-05,CONV-2959,PPC,64.62
2024-11-05,CONV-2960,PPC,85.79
2024-11-05,CONV-2961,PPC,92.65
2024-11-05,CONV-2962,PPC,76.42
2024-11-05,CONV-2963,PPC,140.58
2024-11-05,CONV-2964,PPC,111.68
2024-11-05,CONV-2965,Email,187.83
2024-11-05,CONV-2966,Email,162.86
2024-11-05,CONV-2967,Email,59.97
2024-11-05,CONV-2968,Email,60.12
2024-11-05,CONV-2969,Email,122.47
2024-11-05,CONV-2970,Email,115.95
2024-11-05,CONV-2971,Email,195.39
2024-11-05,CONV-2972,Email,95.03
2024-11-05,CONV-2973,Social Media,74.66
2024-11-05,CONV-2974,Social Media,61.95
2024-11-05,CONV-2975,Social Media,24.94
2024-11-05,CONV-2976,Social Media,148.6
2024-11-05,CONV-2977,Social Media,74.05
2024-11-05,CONV-2978,Social Media,89.3
2024-11-05,CONV-2979,Social Media,33.79
2024-11-06,CONV-2980,PPC,199.17
2024-11-06,CONV-2981,PPC,85.94
2024-11-06,CONV-2982,PPC,69.73
2024-11-06,CONV-2983,PPC,127.67
2024-11-06,CONV-2984,PPC,115.46
2024-11-06,CONV-2985,PPC,150.32
2024-11-06,CONV-2986,PPC,57.74
2024-11-06,CONV-2987,PPC,46.24
2024-11-06,CONV-2988,Email,174.8
2024-11-06,CONV-2989,Email,104.61
2024-11-06,CONV-2990,Email,88.08
2024-11-06,CONV-2991,Email,78.29
2024-11-06,CONV-2992,Email,163.12
2024-11-06,CONV-2993,Email,192.79
2024-11-06,CONV-2994,Email,127.63
2024-11-06,CONV-2995,Email,158.74
2024-11-06,CONV-2996,Email,169.57
2024-11-06,CONV-2997,Social Media,30.38
2024-11-06,CONV-2998,Social Media,160.07
2024-11-06,CONV-2999,Social Media,67.07
2024-11-06,CONV-3000,Social Media,65.56
2024-11-07,CONV-3001,PPC,72.55
2024-11-07,CONV-3002,PPC,164.7
2024-11-07,CONV-3003,PPC,69.19
2024-11-07,CONV-3004,PPC,53.16
2024-11-07,CONV-3005,PPC,102.12
2024-11-07,CONV-3006,PPC,56.15
2024-11-07,CONV-3007,PPC,62.64
2024-11-07,CONV-3008,PPC,49.94
2024-11-07,CONV-3009,PPC,52.02
2024-11-07,CONV-3010,PPC,95.15
2024-11-07,CONV-3011,PPC,98.87
2024-11-07,CONV-3012,PPC,124.27
2024-11-07,CONV-3013,PPC,96.12
2024-11-07,CONV-3014,Email,106.94
2024-11-07,CONV-3015,Email,106.96
2024-11-07,CONV-3016,Email,99.28
2024-11-07,CONV-3017,Email,98.44
2024-11-07,CONV-3018,Email,147.71
2024-11-07,CONV-3019,Email,107.32
2024-11-07,CONV-3020,Email,156.02
2024-11-07,CONV-3021,Email,117.31
2024-11-07,CONV-3022,Email,137.98
2024-11-07,CONV-3023,Social Media,129.55
2024-11-07,CONV-3024,Social Media,49.11
2024-11-07,CONV-3025,Social Media,51.03
2024-11-07,CONV-3026,Social Media,72.79
2024-11-07,CONV-3027,Social Media,80.45
2024-11-07,CONV-3028,Social Media,66.12
2024-11-07,CONV-3029,Social Media,46.41
2024-11-08,CONV-3030,PPC,100.1
2024-11-08,CONV-3031,PPC,106.45
2024-11-08,CONV-3032,PPC,205.52
2024-11-08,CONV-3033,PPC,92.65
2024-11-08,CONV-3034,PPC,160.36
2024-11-08,CONV-3035,PPC,91.79
2024-11-08,CONV-3036,PPC,72.81
2024-11-08,CONV-3037,PPC,108.09
2024-11-08,CONV-3038,PPC,153.77
2024-11-08,CONV-3039,PPC,105.71
2024-11-08,CONV-3040,PPC,82.57
2024-11-08,CONV-3041,PPC,67.09
2024-11-08,CONV-3042,PPC,38.86
2024-11-08,CONV-3043,PPC,87.1
2024-11-08,CONV-3044,PPC,90.87
2024-11-08,CONV-3045,PPC,120.56
2024-11-08,CONV-3046,PPC,66.1
2024-11-08,CONV-3047,PPC,73.9
2024-11-08,CONV-3048,PPC,26.64
2024-11-08,CONV-3049,PPC,50.38
2024-11-08,CONV-3050,Email,221.96
2024-11-08,CONV-3051,Email,205.88
2024-11-08,CONV-3052,Email,112.35
2024-11-08,CONV-3053,Email,155.85
2024-11-08,CONV-3054,Email,69.75
2024-11-08,CONV-3055,Email,66.96
2024-11-08,CONV-3056,Social Media,96.62
2024-11-08,CONV-3057,Social Media,233.38
2024-11-08,CONV-3058,Social Media,139.09
2024-11-08,CONV-3059,Social Media,43.34
2024-11-08,CONV-3060,Social Media,156.12
2024-11-08,CONV-3061,Social Media,146.17
2024-11-08,CONV-3062,Social Media,50.27
2024-11-08,CONV-3063,Social Media,60.63
2024-11-09,CONV-3064,PPC,39.72
2024-11-09,CONV-3065,PPC,43.98
2024-11-09,CONV-3066,PPC,169.99
2024-11-09,CONV-3067,PPC,61.07
2024-11-09,CONV-3068,PPC,75.15
2024-11-09,CONV-3069,PPC,78.69
2024-11-09,CONV-3070,PPC,106.92
2024-11-09,CONV-3071,PPC,81.37
2024-11-09,CONV-3072,PPC,111.86
2024-11-09,CONV-3073,PPC,170.88
2024-11-09,CONV-3074,PPC,93.61
2024-11-09,CONV-3075,PPC,41.83
2024-11-09,CONV-3076,PPC,107.85
2024-11-09,CONV-3077,PPC,51.2
2024-11-09,CONV-3078,PPC,59.1
2024-11-09,CONV-3079,PPC,207.81
2024-11-09,CONV-3080,PPC,33.88
2024-11-09,CONV-3081,PPC,199.55
2024-11-09,CONV-3082,PPC,199.0
2024-11-09,CONV-3083,PPC,54.26
2024-11-09,CONV-3084,PPC,39.48
2024-11-09,CONV-3085,Email,91.41
2024-11-09,CONV-3086,Email,40.25
2024-11-09,CONV-3087,Email,114.36
2024-11-09,CONV-3088,Email,118.9
2024-11-09,CONV-3089,Email,107.07
2024-11-09,CONV-3090,Email,136.97
2024-11-09,CONV-3091,Email,103.96
2024-11-09,CONV-3092,Email,69.08
2024-11-09,CONV-3093,Email,163.85
2024-11-09,CONV-3094,Email,188.22
2024-11-09,CONV-3095,Social Media,55.65
2024-11-09,CONV-3096,Social Media,75.82
2024-11-09,CONV-3097,Social Media,38.48
2024-11-09,CONV-3098,Social Media,29.26
2024-11-09,CONV-3099,Social Media,40.68
2024-11-09,CONV-3100,Social Media,38.1
2024-11-10,CONV-3101,PPC,68.15
2024-11-10,CONV-3102,PPC,55.41
2024-11-10,CONV-3103,PPC,39.12
2024-11-10,CONV-3104,PPC,120.05
2024-11-10,CONV-3105,PPC,53.03
2024-11-10,CONV-3106,PPC,108.2
2024-11-10,CONV-3107,PPC,60.48
2024-11-10,CONV-3108,PPC,73.55
2024-11-10,CONV-3109,PPC,100.41
2024-11-10,CONV-3110,PPC,70.75
2024-11-10,CONV-3111,PPC,144.3
2024-11-10,CONV-3112,PPC,107.29
2024-11-10,CONV-3113,PPC,57.68
2024-11-10,CONV-3114,Email,194.05
2024-11-10,CONV-3115,Email,168.82
2024-11-10,CONV-3116,Email,100.89
2024-11-10,CONV-3117,Email,130.28
2024-11-10,CONV-3118,Email,84.59
2024-11-10,CONV-3119,Email,123.92
2024-11-10,CONV-3120,Social Media,54.0
2024-11-10,CONV-3121,Social Media,196.99
2024-11-10,CONV-3122,Social Media,93.0
2024-11-10,CONV-3123,Social Media,97.67
2024-11-11,CONV-3124,PPC,93.42
2024-11-11,CONV-3125,PPC,138.63
2024-11-11,CONV-3126,PPC,53.27
2024-11-11,CONV-3127,PPC,235.21
2024-11-11,CONV-3128,PPC,143.52
2024-11-11,CONV-3129,PPC,169.2
2024-11-11,CONV-3130,PPC,100.83
2024-11-11,CONV-3131,PPC,137.09
2024-11-11,CONV-3132,PPC,64.54
2024-11-11,CONV-3133,PPC,48.84
2024-11-11,CONV-3134,PPC,87.73
2024-11-11,CONV-3135,PPC,96.03
2024-11-11,CONV-3136,PPC,129.26
2024-11-11,CONV-3137,Email,124.51
2024-11-11,CONV-3138,Email,87.41
2024-11-11,CONV-3139,Email,137.12
2024-11-11,CONV-3140,Email,168.15
2024-11-11,CONV-3141,Email,181.16
2024-11-11,CONV-3142,Email,202.34
2024-11-11,CONV-3143,Email,109.27
2024-11-11,CONV-3144,Email,215.16
2024-11-11,CONV-3145,Social Media,26.7
2024-11-11,CONV-3146,Social Media,39.48
2024-11-11,CONV-3147,Social Media,55.87
2024-11-11,CONV-3148,Social Media,16.24
2024-11-11,CONV-3149,Social Media,19.81
2024-11-12,CONV-3150,PPC,191.6
2024-11-12,CONV-3151,PPC,32.31
2024-11-12,CONV-3152,PPC,78.37
2024-11-12,CONV-3153,PPC,82.14
2024-11-12,CONV-3154,PPC,72.68
2024-11-12,CONV-3155,PPC,78.98
2024-11-12,CONV-3156,PPC,131.33
2024-11-12,CONV-3157,PPC,75.29
2024-11-12,CONV-3158,PPC,136.45
2024-11-12,CONV-3159,PPC,173.37
2024-11-12,CONV-3160,PPC,114.61
2024-11-12,CONV-3161,PPC,82.04
2024-11-12,CONV-3162,PPC,128.83
2024-11-12,CONV-3163,PPC,72.07
2024-11-12,CONV-3164,PPC,106.59
2024-11-12,CONV-3165,PPC,83.61
2024-11-12,CONV-3166,PPC,147.39
2024-11-12,CONV-3167,PPC,141.84
2024-11-12,CONV-3168,PPC,63.02
2024-11-12,CONV-3169,Email,166.14
2024-11-12,CONV-3170,Email,131.38
2024-11-12,CONV-3171,Email,51.08
2024-11-12,CONV-3172,Email,58.64
2024-11-12,CONV-3173,Email,78.61
2024-11-12,CONV-3174,Email,104.49
2024-11-12,CONV-3175,Email,98.18
2024-11-12,CONV-3176,Email,127.69
2024-11-12,CONV-3177,Email,72.53
2024-11-12,CONV-3178,Social Media,85.08
2024-11-12,CONV-3179,Social Media,81.39
2024-11-12,CONV-3180,Social Media,116.98
2024-11-12,CONV-3181,Social Media,72.13
2024-11-12,CONV-3182,Social Media,48.62
2024-11-13,CONV-3183,PPC,103.43
2024-11-13,CONV-3184,PPC,153.37
2024-11-13,CONV-3185,PPC,123.43
2024-11-13,CONV-3186,PPC,186.76
2024-11-13,CONV-3187,PPC,125.77
2024-11-13,CONV-3188,PPC,54.97
2024-11-13,CONV-3189,PPC,105.7
2024-11-13,CONV-3190,PPC,47.73
2024-11-13,CONV-3191,PPC,72.04
2024-11-13,CONV-3192,Email,112.14
2024-11-13,CONV-3193,Email,166.46
2024-11-13,CONV-3194,Email,144.15
2024-11-13,CONV-3195,Email,143.77
2024-11-13,CONV-3196,Email,118.91
2024-11-13,CONV-3197,Email,308.53
2024-11-13,CONV-3198,Email,90.35
2024-11-13,CONV-3199,Email,236.03
2024-11-13,CONV-3200,Email,119.45
2024-11-13,CONV-3201,Social Media,82.72
2024-11-13,CONV-3202,Social Media,157.47
2024-11-13,CONV-3203,Social Media,41.81
2024-11-13,CONV-3204,Social Media,73.43
2024-11-13,CONV-3205,Social Media,182.67
2024-11-14,CONV-3206,PPC,122.39
2024-11-14,CONV-3207,PPC,34.28
2024-11-14,CONV-3208,PPC,65.61
2024-11-14,CONV-3209,PPC,105.67
2024-11-14,CONV-3210,PPC,49.31
2024-11-14,CONV-3211,PPC,89.08
2024-11-14,CONV-3212,PPC,71.64
2024-11-14,CONV-3213,PPC,100.5
2024-11-14,CONV-3214,PPC,96.47
2024-11-14,CONV-3215,PPC,213.76
2024-11-14,CONV-3216,PPC,79.94
2024-11-14,CONV-3217,PPC,107.4
2024-11-14,CONV-3218,PPC,114.37
2024-11-14,CONV-3219,PPC,90.87
2024-11-14,CONV-3220,PPC,117.63
2024-11-14,CONV-3221,PPC,81.5
2024-11-14,CONV-3222,PPC,94.77
2024-11-14,CONV-3223,PPC,71.9
2024-11-14,CONV-3224,PPC,192.39
2024-11-14,CONV-3225,PPC,98.02
2024-11-14,CONV-3226,PPC,129.47
2024-11-14,CONV-3227,Email,67.08
2024-11-14,CONV-3228,Email,91.31
2024-11-14,CONV-3229,Email,205.87
2024-11-14,CONV-3230,Email,182.49
2024-11-14,CONV-3231,Email,46.25
2024-11-14,CONV-3232,Email,116.39
2024-11-14,CONV-3233,Email,106.7
2024-11-14,CONV-3234,Email,98.92
